date,sector,energy_type,value_trillion_btu
2023-11-01 0:00,commercial,biomass,14.299
2025-07-01 0:00,commercial,biomass,14.344
2024-10-01 0:00,commercial,biomass,14.404
2023-01-01 0:00,commercial,biomass,14.446
2023-05-01 0:00,commercial,biomass,14.468
2023-06-01 0:00,commercial,biomass,14.474
2024-12-01 0:00,commercial,biomass,14.484
2023-10-01 0:00,commercial,biomass,14.517
2022-04-01 0:00,commercial,biomass,14.526
2024-08-01 0:00,commercial,biomass,14.566
2022-09-01 0:00,commercial,biomass,14.669
2024-01-01 0:00,commercial,biomass,14.692
2023-07-01 0:00,commercial,biomass,14.755
2024-05-01 0:00,commercial,biomass,14.796
2024-07-01 0:00,commercial,biomass,14.895
2022-12-01 0:00,commercial,biomass,14.927
2022-01-01 0:00,commercial,biomass,14.938
2022-03-01 0:00,commercial,biomass,14.949
2023-08-01 0:00,commercial,biomass,14.964
2023-12-01 0:00,commercial,biomass,14.97
2022-11-01 0:00,commercial,biomass,15.002
2022-10-01 0:00,commercial,biomass,15.154
2022-05-01 0:00,commercial,biomass,15.24
2022-06-01 0:00,commercial,biomass,15.288
2022-07-01 0:00,commercial,biomass,15.471
2022-08-01 0:00,commercial,biomass,15.628
1985-04-01 0:00,commercial,biomass,2.004
1985-06-01 0:00,commercial,biomass,2.004
1985-09-01 0:00,commercial,biomass,2.004
1985-11-01 0:00,commercial,biomass,2.004
1985-01-01 0:00,commercial,biomass,2.07
1985-03-01 0:00,commercial,biomass,2.07
1985-05-01 0:00,commercial,biomass,2.07
1985-07-01 0:00,commercial,biomass,2.07
1985-08-01 0:00,commercial,biomass,2.07
1985-10-01 0:00,commercial,biomass,2.07
1985-12-01 0:00,commercial,biomass,2.07
1986-02-01 0:00,commercial,biomass,2.107
1986-04-01 0:00,commercial,biomass,2.257
1986-06-01 0:00,commercial,biomass,2.257
1986-09-01 0:00,commercial,biomass,2.257
1986-11-01 0:00,commercial,biomass,2.257
1987-02-01 0:00,commercial,biomass,2.267
1986-01-01 0:00,commercial,biomass,2.332
1986-03-01 0:00,commercial,biomass,2.332
1986-05-01 0:00,commercial,biomass,2.332
1986-07-01 0:00,commercial,biomass,2.332
1986-08-01 0:00,commercial,biomass,2.332
1986-10-01 0:00,commercial,biomass,2.332
1986-12-01 0:00,commercial,biomass,2.332
1987-04-01 0:00,commercial,biomass,2.429
1987-06-01 0:00,commercial,biomass,2.429
1987-09-01 0:00,commercial,biomass,2.429
1987-11-01 0:00,commercial,biomass,2.429
1987-01-01 0:00,commercial,biomass,2.509
1987-03-01 0:00,commercial,biomass,2.509
1987-05-01 0:00,commercial,biomass,2.509
1987-07-01 0:00,commercial,biomass,2.509
1987-08-01 0:00,commercial,biomass,2.509
1987-10-01 0:00,commercial,biomass,2.509
1987-12-01 0:00,commercial,biomass,2.509
1988-02-01 0:00,commercial,biomass,2.579
1988-04-01 0:00,commercial,biomass,2.667
1988-06-01 0:00,commercial,biomass,2.667
1988-09-01 0:00,commercial,biomass,2.667
1988-11-01 0:00,commercial,biomass,2.667
1988-01-01 0:00,commercial,biomass,2.755
1988-03-01 0:00,commercial,biomass,2.755
1988-05-01 0:00,commercial,biomass,2.755
1988-07-01 0:00,commercial,biomass,2.755
1988-08-01 0:00,commercial,biomass,2.755
