date,sector,energy_type,value_trillion_btu
2015-12-01 0:00,industrial,biomass,214.119
2015-01-01 0:00,industrial,biomass,214.39
2013-12-01 0:00,industrial,biomass,214.401
2017-12-01 0:00,industrial,biomass,216.727
2014-12-01 0:00,industrial,biomass,217.277
2016-12-01 0:00,industrial,biomass,233.199
1975-02-01 0:00,industrial,biomass,81.566
1975-04-01 0:00,industrial,biomass,87.392
1975-06-01 0:00,industrial,biomass,87.392
1975-09-01 0:00,industrial,biomass,87.392
1975-11-01 0:00,industrial,biomass,87.392
1974-02-01 0:00,industrial,biomass,88.915
1973-02-01 0:00,industrial,biomass,89.359
1975-01-01 0:00,industrial,biomass,90.305
1975-03-01 0:00,industrial,biomass,90.305
1975-05-01 0:00,industrial,biomass,90.305
1975-07-01 0:00,industrial,biomass,90.305
1975-08-01 0:00,industrial,biomass,90.305
1975-10-01 0:00,industrial,biomass,90.305
